,RunTime,Split,Place,Date,RaceId,Distance,Weight,StartPrice,BSP,MORNINGWAP,mean_place,mean_in_race_pos,time_z_avg,split_z_avg,pred_split1,t1,t2,t3,t4,t5,last_5_avg,in_form,ctime_z_avg,csplit_z_avg,pred_split2,at_cas_dist_time,at_cas_dist_time_avg,at_cas_perc,in_form2,faster_inside,next_to_faster,collision,first_out,pir1,pir2,pir3,Win,b1,b2,b3,b4,b5,b6,b7,b8,i1,i2
7025,18.38,7.41,6,2023-09-16,6858,324,28.6,30.0,,,4.5,-0.3888888888888893,0.63294355062095,0.5375549475829094,7.3788455712973615,0.34991674977550674,0.1260632287960951,0.26597167940822614,0.8256054818567403,0.8256054818567403,0.4786325243386617,1,0.5589564348077436,0.47743008524307023,7.358803135312606,0.8256054818567403,0.5589564348077454,0.7083333333333334,0,1,1,0,1,-0.0625,0.5208333333333334,0.8125,0,0,0,0,1,0,0,0,0,0,1
7026,18.18,7.1,6,2023-09-16,6859,324,26.7,26.0,,,4.294117647058823,0.9558823529411766,0.6116278515087804,0.02221566600989935,7.207058823529412,0.18202660904094553,1.3572575941828342,0.377898439897927,-0.2376987427954376,-0.2376987427954376,0.2883570315061663,1,0.6116278515087804,0.02221566600989935,7.207058823529412,-0.2376987427954376,0.611627851508784,1.0,1,1,1,1,1,-1.2352941176470589,-2.0,-1.0,0,0,0,0,0,0,0,1,0,0,0
7027,18.25,7.31,3,2023-09-16,6860,324,30.5,34.0,,,5.777777777777778,-0.5777777777777775,1.4994933515708573,0.31330533885784273,7.304092661227073,1.0668441052981075,2.2352490141679535,2.4423468498994616,0.7837109743209986,1.3313886129667474,1.5719079113306536,0,1.343266749121619,0.511019313043492,7.369999999999999,1.1334040732034225,1.3432667491216241,0.2222222222222222,1,1,1,0,1,-3.2222222222222223,-1.3333333333333333,-0.1111111111111111,0,0,0,0,0,0,0,0,1,0,0
7028,18.3,7.33,4,2023-09-16,6860,324,31.1,4.2,,,4.571428571428571,-0.5714285714285712,0.641169062738005,0.2957769846608542,7.29824963883601,0.0700998485512447,0.9655139324688713,0.22466113438451174,1.0707573813552098,1.0707573813552098,0.6803579356230095,0,0.517806890510058,0.23103070174627136,7.276666666666666,0.9655139324688713,0.517806890510058,0.42857142857142855,0,1,1,0,1,-0.5714285714285714,0.14285714285714285,-0.14285714285714285,0,0,0,0,0,1,0,0,0,0,1
7029,18.03,7.12,3,2023-09-23,9479,324,27.6,5.5,,,3.18,0.19499999999999984,-0.6587357530500578,-0.4102095918933992,7.062911207843724,-1.3416441529260035,0.23643142180399468,-0.448785604065608,-0.9652226859785129,-1.2167760295924561,-0.7471994101517172,1,-0.7733482394247309,-0.27109173126889685,7.109285714285714,-0.9652226859785129,-0.7733482394247188,0.28,1,1,0,1,1,0.26,-0.29,0.1,0,0,0,0,0,1,0,0,0,0,1
7030,17.92,7.13,2,2023-09-23,9479,324,35.4,2.9,,,3.2459016393442623,-0.6372059871703493,-0.6998560532657147,-0.25830244839357386,7.113548981981377,-0.8532959254888022,-0.27852401394138854,-0.27852401394138854,-1.3569663476924658,-1.8649501654878828,-0.9264520933103857,1,-0.9413864314297746,-0.35338997104078435,7.081851851851852,-1.3569663476924658,-0.9413864314297729,0.4426229508196721,1,0,0,0,1,0.4098360655737705,0.27049180327868855,0.32786885245901637,0,0,1,0,0,0,0,0,0,1,0
7031,17.88,7.19,1,2023-09-23,9479,324,31.3,1.75,,,2.2222222222222223,0.7777777777777777,-1.0368930579705833,-0.424597756035335,7.058114958047376,-1.8611722229972896,-1.883106625104332,-1.3208800006269286,-1.3208800006269286,0.8801201430754477,-1.1011837412560062,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,1,1,0.3333333333333333,-0.2222222222222222,0.0,1,0,0,0,0,0,1,0,0,0,1
7032,18.46,7.21,8,2023-09-23,9478,324,32.4,61.0,,,4.764705882352941,0.047794117647058876,0.4085294032176642,0.11529333942189231,7.238085976663261,0.6192655074139143,0.5967117118953644,0.2584047791170452,0.2584047791170452,0.8256054818567403,0.5116784518800219,0,1.012150082672915,0.26102948152811756,7.286666666666667,0.8256054818567403,1.0121500826729117,0.03529411764705882,1,1,1,1,1,-0.788235294117647,-0.1588235294117647,-0.011764705882352941,0,0,0,0,1,0,0,0,0,0,1
7033,18.36,7.29,7,2023-09-23,9478,324,31.5,90.0,,,5.254545454545455,-1.087878787878788,0.3538703783902334,0.42637986292298247,7.341785702373223,1.3134432022827818,0.5737702707549084,0.013191370012958194,0.013191370012958194,0.5188448603401113,0.4864882146807436,0,0.5457885806324863,0.3272767868796916,7.30875,0.5737702707549084,0.5457885806324881,0.2909090909090909,0,1,1,0,1,0.44545454545454544,0.7636363636363637,0.509090909090909,0,0,1,0,0,0,0,0,0,1,0
7034,18.26,7.2,6,2023-09-23,9478,324,23.2,6.5,,,3.816326530612245,0.36549165120593674,-0.0150367740102316,-0.06157641976322651,7.179126992174113,-0.2282054991087994,0.229900008724594,-0.7062313900184095,0.09886484730303445,0.09886484730303445,-0.10136143715930919,1,-0.0768040245914885,-0.1064989064974906,7.16415222084643,0.2100082991633757,-0.07680402459148643,0.4897959183673469,0,1,0,0,1,-0.5102040816326531,0.061224489795918366,0.3673469387755102,0,0,0,1,0,0,0,0,0,1,0
7035,18.23,7.26,5,2023-09-23,9478,324,30.6,12.0,,,3.6666666666666665,1.0000000000000004,-0.35826320784168547,-0.07620286922419912,7.1742513107072865,-0.6026795127437481,-0.6026795127437481,-0.3776071934075686,-0.153753672428157,0.32193505965307656,-0.28295696633402906,0,-0.12177459800252957,0.17246165550552725,7.257142857142857,0.32193505965307656,-0.12177459800253954,0.2916666666666667,0,1,1,1,1,1.2916666666666667,0.5,0.0,0,0,0,0,0,0,0,0,1,0,0
7036,18.14,7.22,4,2023-09-23,9478,324,32.3,4.2,,,3.987012987012987,0.2317370129870131,-0.4051910853938062,-0.414453615268284,7.061496475842707,0.32193505965307656,-0.3216438131627182,0.34991674977550674,0.34991674977550674,-0.5175156440196996,0.03652182040433445,0,-0.0738059863640871,0.06953440648547761,7.22283237859388,-0.5175156440196996,-0.07380598636408355,0.18181818181818182,1,1,1,1,1,-0.6103896103896104,-0.2727272727272727,0.19480519480519481,0,0,0,0,0,1,0,0,0,0,1
7037,18.06,7.14,3,2023-09-23,9478,324,25.7,8.0,,,4.3076923076923075,-0.8076923076923075,0.2413656567890745,0.2375241840047341,7.278831248794901,0.6297336509997589,0.5457885806324881,0.04211815842882445,0.09808153867367488,0.09808153867367488,0.28276069348168426,0,0.09266572768223584,0.10738668919556464,7.235450319385256,0.09808153867367488,0.09266572768224254,0.7948717948717948,0,1,1,1,1,-0.5897435897435898,0.23076923076923078,0.48717948717948717,0,0,0,0,0,0,0,1,0,0,0
7038,17.98,7.1,2,2023-09-23,9478,324,26.5,41.0,,,3.7636363636363637,-0.9636363636363638,-0.434639481409324,-0.5442316459794013,7.018235372672884,0.3564377019481816,0.4338618201427774,0.1540449189185253,3.287994212630218,0.9095505522240209,1.0283778411727447,0,0.345919365472301,-0.14895384215709948,7.1499999999999995,0.9095505522240209,0.34591936547229957,0.12727272727272726,0,1,0,0,1,-0.36363636363636365,-0.10909090909090909,0.21818181818181817,0,0,0,0,0,0,1,0,0,0,1
7039,17.77,7.0,1,2023-09-23,9478,324,37.8,1.75,,,3.566666666666667,-0.6820512820512823,-1.0261053996560148,-0.937751634014205,6.887056707775002,-1.0211860662233634,-0.7693508551215315,0.14693076557018694,-0.48953395389726945,0.4758345508352855,-0.3314611117673384,0,-0.699396629815466,-0.33644621579363043,7.0875,-0.48953395389726945,-0.6993966298154709,0.06666666666666667,0,0,0,0,1,-0.1,-0.10833333333333334,0.18333333333333332,1,1,0,0,0,0,0,0,0,1,0
7040,18.44,7.36,8,2023-09-23,9477,324,33.4,101.0,,,4.8125,0.6085526315789478,0.40189659510684433,0.41905162457162515,7.339342856895958,0.9257664466534226,0.5014129659637564,0.39312618807561983,0.39312618807561983,0.47068738507085983,0.5368238347678557,0,0.4694748802985977,1.5636092165925917,7.720877572755847,1.6930378756519466,0.46947488029858947,0.171875,0,1,1,0,1,0.4609375,-0.25,-0.2734375,0,0,0,0,0,1,0,0,0,0,1
7041,18.26,7.39,7,2023-09-23,9477,324,34.1,51.0,,,3.4,0.0,0.03416443854165259,0.3418776482401456,7.313617151753049,-0.010887367621663256,0.7781647975430012,-0.372068432141062,-0.454286813796607,0.229900008724594,0.03416443854165259,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,2.5,2.5,2.9,0,0,0,0,0,0,1,0,0,0,1
7042,18.12,7.35,6,2023-09-23,9477,324,29.8,7.0,,,2.909090909090909,-0.19480519480519476,-0.38324406582683646,-0.1708656871577251,7.142695754574029,-0.3496255032851384,-0.5795212406316661,-0.9652226859785129,-0.9652226859785129,-1.1610945168354845,-0.804137326541863,1,-0.36361634834635354,-0.18795225587349762,7.1370000000000005,-1.1610945168354845,-0.3636163483463585,0.9090909090909091,1,0,0,1,1,-0.5454545454545454,-0.5454545454545454,-0.2727272727272727,0,0,0,1,0,0,0,0,0,1,0
7043,18.09,7.26,5,2023-09-23,9477,324,25.5,34.0,,,4.818181818181818,0.18181818181818166,0.9060619988686998,0.16524676685318093,7.2547377964354505,3.092816479842155,0.24982039180081078,0.4259351937148772,-0.5175156440196996,-0.5772129955534948,0.5347686851569297,1,0.5681739327304245,0.20482374791824753,7.267930660062863,-0.5175156440196996,0.5681739327304264,0.45454545454545453,1,1,1,1,1,-0.9090909090909091,-0.36363636363636365,0.0,0,0,1,0,0,0,0,0,0,1,0
7044,18.05,7.18,4,2023-09-23,9477,324,30.4,101.0,,,4.651162790697675,0.8488372093023253,0.03693837958903118,0.4294246674417911,7.342800678495903,-0.8054857095643336,0.3262149592631055,0.3262149592631055,0.09886484730303445,-0.8061363752032245,-0.17206546378766252,1,0.1890220315715531,0.06077760212778548,7.219913325078579,-0.5734790242645501,0.18902203157155556,0.09302325581395349,1,1,1,1,1,1.5232558139534884,1.372093023255814,0.7093023255813954,0,0,0,0,0,0,0,0,1,0,0
7045,17.96,7.29,3,2023-09-23,9477,324,33.7,4.0,,,2.1666666666666665,1.166666666666667,-0.7716305822449673,-0.3144244336983771,7.094840892614766,-0.433570573652419,-0.433570573652419,-1.0579520928179391,-1.0579520928179391,-0.485643643693603,-0.6937377953268639,0,-0.6760785547134408,-0.16895302867832937,7.1433333333333335,-0.433570573652419,-0.6760785547134408,0.5,0,1,1,0,1,2.3333333333333335,0.5,0.0,0,0,0,0,1,0,0,0,0,0,1
7046,17.95,7.08,2,2023-09-23,9477,324,28.5,41.0,,,3.176470588235294,0.32352941176470607,-0.10078045324161256,-0.3423091561050817,7.085545607069992,-0.24429146475852415,-0.3555376067412492,0.09808153867367488,0.09808153867367488,-0.2376987427954376,-0.12827294738957223,1,-0.013845221816029282,-0.1189550623752544,7.16,-0.2376987427954376,-0.013845221816025972,0.17647058823529413,1,0,0,0,1,0.029411764705882353,-0.20588235294117646,0.029411764705882353,0,1,0,0,0,0,0,0,0,1,0
7047,18.15,7.3,4,2023-09-23,9479,324,33.6,101.0,,,4.76,0.2400000000000002,0.09545757920408654,0.15609725186049256,7.251687834050572,0.45783619666326636,0.1260632287960951,1.2171605343759773,1.2171605343759773,-0.12756846944362113,0.578130404953539,0,-0.1827347086263861,0.022430611712297054,7.207130475011225,0.1260632287960951,-0.18273470862639143,0.28,0,1,1,1,1,0.46,0.855,0.835,0,0,0,0,1,0,0,0,0,0,1
7048,18.18,7.21,6,2023-09-23,9479,324,30.3,90.0,,,4.288135593220339,1.149364406779661,-0.19600387511313222,-0.27078074971761523,7.1093893790192615,-0.3288727778845215,-0.18173536255058717,0.3004930996273084,0.3004930996273084,-0.7062313900184095,-0.12317066623978028,0,-0.20971705267301238,-0.08895628259340904,7.17,-0.18173536255058717,-0.20971705267300741,0.06779661016949153,0,1,0,1,1,-0.5508474576271186,-0.211864406779661,-0.00847457627118644,0,0,0,0,0,0,0,1,0,0,0
7049,18.38,7.35,8,2023-09-23,9479,324,30.8,17.0,,,3.869047619047619,-0.2857142857142856,-0.5275658203130685,-0.4053742665745555,7.064523048509914,-0.5596557875542452,0.6703303290204926,-0.8175561023199136,-0.6786867020614752,0.8687151865325425,-0.10337061527651976,0,-0.5584888331275328,-0.2185938666506682,7.126785714285714,-0.6294424045094005,-0.5584888331275356,0.3333333333333333,1,0,1,0,1,0.18452380952380953,0.125,0.25595238095238093,0,1,0,0,0,0,0,0,0,1,0
7050,17.83,7.1,2,2023-09-23,9482,324,32.3,17.0,,,2.857142857142857,0.1428571428571428,-0.021839990422440274,0.09960747603533208,7.232857142857143,-0.06980860206088634,-0.3216438131627182,0.1260632287960951,0.1260632287960951,-0.48953395389726945,-0.12577198230573675,1,-0.021839990422440274,0.09960747603533208,7.232857142857143,-0.48953395389726945,-0.021839990422440274,1.0,1,1,1,1,1,2.142857142857143,0.8571428571428571,0.14285714285714285,0,0,0,0,0,0,0,1,0,0,0
7051,18.15,7.11,8,2023-09-23,9481,324,34.0,71.0,,,3.074074074074074,-1.074074074074074,-0.4105845809009344,-0.33042853501832536,7.089505975182679,-1.105131136590634,-0.153753672428157,0.4510944511311673,2.6147905889325447,-0.3496255032851384,0.29147494555195647,0,-0.7933351609407481,-0.3675163805676851,7.077142857142857,-0.3496255032851384,-0.7933351609407545,0.5185185185185185,0,1,1,0,1,0.7222222222222222,-0.018518518518518517,-0.3148148148148148,0,0,0,0,0,0,0,0,1,0,0
7052,18.04,7.14,7,2023-09-23,9481,324,33.1,90.0,,,3.4761904761904763,-1.3511904761904763,-0.5265812829681455,-0.3986340141450253,7.066769890707678,-0.3216438131627182,-0.8977057270631243,-0.8977057270631243,-1.2170578970803447,1.2893644646481517,-0.4089497399442319,0,-0.8093246981535674,-0.38465854044302444,7.071428571428571,-1.2170578970803447,-0.8093246981535732,0.16666666666666666,1,1,1,0,1,0.03571428571428571,-0.17857142857142858,-0.32142857142857145,0,0,0,0,0,0,1,0,0,0,1
7053,17.99,7.2,6,2023-09-23,9481,324,34.5,12.0,,,2.6041666666666665,-0.1924019607843137,-0.9453773168529481,-0.07383125730946317,7.175041880167773,-1.1642209653655562,0.29872387870123396,0.21566726950491982,-1.431307429074688,-0.7514509759968915,-0.5665176444461963,0,-1.2993569856757112,-0.04666624388681164,7.184097252959665,-1.4409114180597464,-1.2993569856757095,0.3541666666666667,1,0,1,1,1,2.6354166666666665,1.7291666666666667,0.53125,0,1,0,0,0,0,0,0,0,1,0
7054,17.85,7.13,5,2023-09-23,9481,324,35.0,71.0,,,3.048780487804878,0.09010840108401075,-0.9331461143747525,-0.12632257240751493,7.157544063429967,-0.48953395389726945,-0.6854057847542508,-1.245039587202765,-1.245039587202765,-0.26568043291786775,-0.7861398691949837,0,-0.9331461143747525,-0.12632257240751493,7.157544063429967,-0.26568043291786775,-0.9331461143747559,1.0,0,1,1,0,1,1.6829268292682926,1.548780487804878,0.9634146341463414,0,0,0,1,0,0,0,0,0,1,0
7055,17.77,7.08,4,2023-09-23,9481,324,35.4,30.0,,,2.938775510204082,0.2612244897959184,-0.7477465388451833,-0.3143348719041197,7.0948707477605115,-0.9372409958560828,-0.8812776156112323,-0.8532959254888022,-0.8532959254888022,-1.6647649390391581,-1.0379750802968155,1,-0.7733482394247307,-0.2009060194027735,7.132681903189571,-1.6647649390391581,-0.7733482394247585,0.6428571428571429,1,1,1,1,1,1.6887755102040816,0.7448979591836735,0.3520408163265306,0,0,0,0,0,1,0,0,0,0,1
7056,17.66,6.84,3,2023-09-23,9481,324,27.9,16.0,,,3.942857142857143,0.8218487394957981,-0.63564360965115,-0.5340194665138932,7.021639570956872,-1.5808198686718775,-1.043457575697263,-0.09779029218330657,-0.09779029218330657,0.6646117998903457,-0.43104924576908166,0,-0.8309105733908642,-0.21515916902758433,7.127930660062863,-0.09779029218330657,-0.8309105733908639,0.14285714285714285,0,0,0,1,1,-0.4142857142857143,0.22857142857142856,0.2714285714285714,0,0,1,0,0,0,0,0,0,1,0
7057,17.6,6.98,2,2023-09-23,9481,324,30.8,2.75,,,2.342857142857143,-0.20000000000000018,-1.1486539673066474,-0.773355591740925,6.941857617501594,-1.3429147027003119,-2.0396720330820437,-2.154851341368265,-2.492538666575355,-2.492538666575355,-2.1045030820602664,1,-1.6297878263861205,-0.6101850813029671,6.99625,-1.5808198686718775,-1.6297878263861179,0.22857142857142856,0,0,0,1,1,0.37142857142857144,-0.12857142857142856,-0.34285714285714286,0,0,0,0,1,0,0,0,0,0,1
7058,17.32,6.88,1,2023-09-23,9481,324,34.9,1.55,,,1.8979591836734695,-0.30972388955582253,-1.5209158310196793,-0.6022627118633445,6.9988908972288995,-1.2763801856636936,-2.420270572344654,-2.448252262467074,-2.168435361242822,-1.7207283192840086,-2.00681334020045,1,-2.2418872978141855,-0.5858110727302182,7.004375,-1.7207283192840086,-2.2418872978141824,0.32653061224489793,0,1,0,0,1,1.0714285714285714,0.12244897959183673,0.16326530612244897,1,0,0,0,0,0,0,1,0,0,0
7059,18.1,7.26,7,2023-09-23,9480,324,27.9,90.0,,,4.366666666666666,0.38333333333333375,-0.1381522213670249,-0.10197291563331554,7.165660945833609,-0.2282054991087994,-0.25336475652509843,-0.37916104360656677,0.17434261955192262,-0.10240921202732209,-0.1577595783431728,1,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,-0.7,-0.7666666666666667,-0.26666666666666666,0,0,0,0,0,0,1,0,0,0,1
7060,17.88,7.1,6,2023-09-23,9480,324,27.1,41.0,,,3.9166666666666665,0.5277777777777781,-0.41008565992373097,-0.213596113017842,7.12845169992552,-1.1425880364491023,-0.20351726869867764,-0.8812776156112323,-0.9092593057336525,-0.7817091622672888,-0.7836702777519908,1,-0.30765296810150305,0.021039243273357034,7.206666666666667,-0.9092593057336525,-0.30765296810150805,0.25,1,1,1,1,1,-0.625,-0.6666666666666666,-0.7083333333333334,0,0,0,1,0,0,0,0,0,1,0
7061,17.72,7.05,5,2023-09-23,9480,324,24.5,41.0,,,3.84,2.16,-0.4651974220892092,-0.24836598213256914,7.116861272125597,-0.3197791944314682,-0.5148454415841792,1.419988102851497,2.2844297752345804,-0.8976927578253666,0.3944200968490127,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,1,1,0,1,0.46,0.06,0.06,0,0,0,0,0,0,0,0,1,0,0
7062,17.7,7.08,4,2023-09-23,9480,324,28.6,13.0,,,2.8813559322033897,-0.4330800701344244,-0.7528887428513931,0.057441233219433424,7.218801156872868,-1.1093236453406734,-1.384948037814896,-1.1331128267130641,-1.1331128267130641,-1.3569663476924658,-1.2234927368548327,1,-1.081813061488616,0.1880324507256277,7.262333333333333,-1.3569663476924658,-1.081813061488614,0.5084745762711864,1,1,1,1,1,1.3559322033898304,0.8305084745762712,0.4067796610169492,0,0,1,0,0,0,0,0,0,1,0
7063,17.7,7.05,3,2023-09-23,9480,324,26.9,6.0,,,2.6857142857142855,0.0642857142857145,-0.9355299823792809,-0.35268631416422425,7.082086413684592,-0.9829832215976543,-1.0211860662233634,-1.0211860662233634,0.377898439897927,-1.756419939878529,-0.8807753708049966,0,-0.5548245641829332,-0.2289505882420183,7.123333333333334,0.377898439897927,-0.5548245641829399,0.08571428571428572,0,1,0,0,1,-0.24285714285714285,-0.4,-0.21428571428571427,0,0,0,0,0,0,0,1,0,0,0
7064,17.58,7.03,2,2023-09-23,9480,324,32.3,2.6,,,1.6666666666666667,-0.6666666666666667,-1.2590217467687175,-0.5261421622486916,7.024265445849947,-1.4688931081821766,-0.531428319623549,-1.1610945168354845,-1.1610945168354845,-1.91660015014099,-1.2478221223235368,0,-1.3499709251618635,-0.572686606575661,7.00875,-1.91660015014099,-1.3499709251618657,0.8888888888888888,1,0,0,1,1,2.0,-0.3333333333333333,-0.2222222222222222,0,0,0,0,1,0,0,0,0,0,1
7065,17.39,6.86,1,2023-09-23,9480,324,28.6,1.9,,,1.6923076923076923,-0.1923076923076923,-1.1433212267451813,-0.41953410004833935,7.0598029120321115,-1.7845185572240343,-1.480287237736563,-1.9176197594998032,-0.6816800240819553,1.3645189614770934,-0.8999173234130524,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,0,1,1,-0.46153846153846156,-0.38461538461538464,0.0,1,1,0,0,0,0,0,0,0,1,0
7066,18.38,7.35,7,2023-09-23,9479,324,32.3,31.0,,,3.84,-0.6177777777777775,-0.515820496309217,-0.5217149626534747,7.025741239074675,-0.153753672428157,0.23585098359849538,-0.3216438131627182,-0.3216438131627182,-0.6574240946318207,-0.24372288195738373,0,0.11984507543555839,0.1043691871118155,7.234444444444445,-0.6574240946318207,0.11984507543556501,0.36,1,1,1,0,1,-0.08,-0.24,-0.16,0,0,0,1,0,0,0,0,0,1,0
7067,17.97,7.16,5,2023-09-23,9482,324,33.2,10.0,,,2.8333333333333335,-0.20833333333333348,-0.38537988510824095,0.08770319834412368,7.228888888888889,-0.153753672428157,-0.5734790242645501,-0.6294424045094005,0.18202660904094553,-0.7133874748766711,-0.37760719340756665,0,-0.38537988510824095,0.08770319834412368,7.228888888888889,-0.7133874748766711,-0.3853798851082387,1.0,1,0,1,0,1,2.1666666666666665,1.5,0.5555555555555556,0,0,1,0,0,0,0,0,0,1,0
7068,18.19,7.28,4,2023-09-23,9476,324,30.7,20.0,,,3.8181818181818183,-1.4848484848484849,0.16157809212858773,0.07444456296289098,7.2244691639941925,-0.3216438131627182,-0.6057674503373673,-0.6057674503373673,-0.3216438131627182,0.06377246746576413,-0.3582100119068814,1,-0.3216438131627182,-0.16895302867832848,7.1433333333333335,-0.3216438131627182,-0.3216438131627182,0.2727272727272727,0,1,0,1,1,0.2727272727272727,-0.5,-0.5454545454545454,0,0,0,0,0,0,0,1,0,0,0
7069,18.28,7.23,2,2023-09-23,9473,324,26.4,11.0,,,4.388888888888889,-1.1388888888888893,0.5784338857753145,0.004373254505664633,7.2011111111111115,1.3572575941828342,0.377898439897927,-0.2376987427954376,-0.2376987427954376,0.014136468306394269,0.2547790033592561,1,0.5784338857753145,0.004373254505664633,7.2011111111111115,0.014136468306394269,0.5784338857753184,1.0,1,1,1,0,1,-1.3888888888888888,-2.111111111111111,-1.0555555555555556,0,0,0,0,1,0,0,0,0,0,1
7070,18.31,7.23,5,2023-09-23,9476,324,32.5,81.0,,,5.375,0.0,0.841392601383239,0.11140913959301299,7.236791190722924,0.2379899892858059,0.4618435102652076,0.8256054818567403,0.8256054818567403,-0.12577198230573675,0.4450544961917515,1,0.6110791909181453,0.07603700620673945,7.2250000000000005,-0.12577198230573675,0.6110791909181487,0.75,1,1,1,0,1,-3.25,-2.125,-1.375,0,0,0,0,0,0,1,0,0,0,1
7071,18.06,7.29,2,2023-09-23,9476,324,34.3,4.5,,,4.166666666666667,0.33333333333333304,0.05495420345841387,0.30031371842991433,7.299761944937142,-0.8777219224682066,0.4716189630436561,0.44957358740459885,0.44957358740459885,-0.48953395389726945,0.0007020522974755528,1,-0.48953395389726945,0.18103273544319634,7.26,-0.48953395389726945,-0.48953395389726945,0.16666666666666666,0,0,1,1,1,0.3333333333333333,1.0,-0.16666666666666666,0,1,0,0,0,0,0,0,0,1,0
7072,18.62,7.29,8,2023-09-23,9475,324,33.0,51.0,,,5.571428571428571,-1.5714285714285712,0.40122030373663253,-0.24339400207530718,7.118518666224097,1.0489238808850283,0.40077593629857816,1.2171282517442703,0.6151598108786143,1.0967345635711458,0.8757444886755273,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,0,0,1,-1.1428571428571428,-1.5714285714285714,-1.1428571428571428,0,0,1,0,0,0,0,0,0,1,0
7073,18.37,7.26,2,2023-09-23,9475,324,32.2,10.0,,,3.9375,0.46250000000000036,0.6227382284691562,0.2860284646796546,7.295,0.2100082991633757,1.3572575941828342,0.5737702707549084,0.5737702707549084,0.09808153867367488,0.5625775947059404,1,0.6227382284691562,0.2860284646796546,7.295,0.09808153867367488,0.6227382284691587,1.0,1,1,0,0,1,0.09375,-0.09375,0.15625,0,0,0,0,1,0,0,0,0,0,1
7074,18.28,7.3,1,2023-09-23,9475,324,31.7,12.0,,,4.466666666666667,-0.2666666666666666,0.6613031790552807,0.2314360258276946,7.276801780189406,-0.20971705267300741,-0.4398175997932132,-0.4398175997932132,0.1260632287960951,0.2536447269864492,-0.14192885929537793,1,0.1540449189185253,0.3760248040251906,7.325,0.1260632287960951,0.1540449189185253,0.26666666666666666,1,1,1,0,1,0.8333333333333334,0.8666666666666667,0.9666666666666667,1,0,0,1,0,0,0,0,0,1,0
7075,18.6,7.43,7,2023-09-23,9473,324,36.0,23.0,,,6.2,1.7999999999999998,0.894720888131452,0.2528217955692003,7.283930660062864,1.1152191329854284,0.377898439897927,1.2453308336931332,1.2453308336931332,0.48982520038763777,0.894720888131452,0,0.8395963269179578,0.3160272444615004,7.305,0.48982520038763777,0.8395963269179604,0.8,1,1,1,1,1,-0.3,-0.7,0.7,0,0,0,0,0,0,1,0,0,0,1
7076,18.49,7.3,4,2023-09-23,9473,324,28.6,34.0,,,6.0,1.0,1.3525939791624308,0.5060195164131854,7.368333333333333,0.32193505965307656,2.0008364669986287,1.3012942139379837,1.2453308336931332,2.504506889202293,1.474780692697023,0,1.3525939791624308,0.5060195164131854,7.368333333333333,2.504506889202293,1.3525939791624342,1.0,0,0,0,1,1,-2.5,-1.6666666666666667,-0.5,0,1,0,0,0,0,0,0,0,1,0
7077,18.0,7.28,6,2023-09-23,9482,324,32.4,13.0,,,3.5454545454545454,-1.0454545454545454,-0.24022417219299913,-0.1981416609986436,7.133603393471586,0.02378016170967139,-0.571686810115346,-0.571686810115346,-0.9092593057336525,-0.2739533242028329,-0.46056121769150116,1,-0.11644475226492668,0.3610254141342684,7.32,-0.9092593057336525,-0.11644475226492669,0.2727272727272727,1,1,1,1,1,2.1363636363636362,1.4545454545454546,1.5,0,0,0,0,0,0,1,0,0,0,1
7078,18.19,7.23,7,2023-09-23,9482,324,34.3,17.0,,,3.6,2.4,-0.12664764489048735,0.11826493792862176,7.239076549789348,-0.479798073271754,-0.5301165881043431,-0.27575348160255053,0.3262149592631055,0.3262149592631055,-0.12664764489048735,0,0.0,0.0,7.199653300314316,0.0,0.0,0.0,0,0,1,0,1,1.8,1.2,1.2,0,0,0,1,0,0,0,0,0,1,0
7079,17.83,7.12,1,2023-09-23,9483,324,35.1,17.0,,,4.130434782608695,0.06956521739130483,0.046078026231289496,0.25702400107185036,7.2853314522061465,-0.7573282342950822,-0.27575348160255053,-0.5887770708526978,-0.347989694506432,-0.6001053335184637,-0.5139907629550453,1,0.32193505965307656,0.5710168726071836,7.390000000000001,0.4618435102652076,0.32193505965307656,0.08695652173913043,0,1,1,1,1,0.9782608695652174,0.2826086956521739,-0.06521739130434782,1,0,1,0,0,0,0,0,0,1,0
7080,18.97,7.64,8,2023-09-23,9484,324,27.1,19.0,,,4.459770114942529,0.2068965517241379,-0.07532295195632517,-0.12125777258162183,7.159232398709843,0.4338618201427774,0.5457885806324881,-0.5175156440196996,-0.06980860206088634,-0.06980860206088634,0.06450351052675865,0,-0.15504513504919504,-0.06592830076516473,7.177676306168353,-0.06980860206088634,-0.15504513504918596,0.7471264367816092,0,1,0,1,1,0.2413793103448276,-0.5229885057471264,-0.3563218390804598,0,0,0,0,0,0,0,1,0,0,0
