,Place,DogName,Box,Weight,StartPrice,PIR,Split,RunTime,RaceId,Distance,RaceGrade,Track,date,TrainerLName,TrainerFName
206,2.0,doc's reward,8.0,28.4,23.0,2223,6.28,38.07,335811300,650,Special Event,sale,2018-07-01,Johannsen,C
207,3.0,soda flakes,4.0,25.5,13.2,7765,6.64,38.14,335811300,650,Special Event,sale,2018-07-01,Johannsen,C
208,4.0,leopardstown,2.0,31.9,55.2,3344,6.3,38.23,335811300,650,Special Event,sale,2018-07-01,Johannsen,C
209,5.0,mi blue day,3.0,34.9,3.7,1111,6.07,38.35,335811300,650,Special Event,sale,2018-07-01,Alford,B
210,6.0,belisarius,1.0,33.0,41.7,6556,6.36,38.36,335811300,650,Special Event,sale,2018-07-01,Pirani,C
211,1.0,ishmy girl,2.0,29.5,8.1,643,9.63,29.74,334311831,520,S/E Final,sale,2018-07-01,Johannsen,C
212,2.0,tito mojito,4.0,37.0,2.0,311,9.46,29.77,334311831,520,S/E Final,sale,2018-07-01,Giles,M
213,3.0,swanny flyer,1.0,29.6,4.0,234,9.44,29.8,334311831,520,S/E Final,sale,2018-07-01,Whelan,H
214,4.0,dava supreme,7.0,27.7,7.8,122,9.37,29.85,334311831,520,S/E Final,sale,2018-07-01,Johannsen,C
215,5.0,macauliff,5.0,38.2,50.5,565,9.56,30.08,334311831,520,S/E Final,sale,2018-07-01,Cassidy,Y
216,6.0,spin the trolley,6.0,32.4,44.9,787,9.77,30.13,334311831,520,S/E Final,sale,2018-07-01,Northway,S
217,7.0,wadelock mindy,8.0,24.9,40.9,456,9.53,30.15,334311831,520,S/E Final,sale,2018-07-01,Clohesy,M
218,8.0,lakeview maisey,3.0,30.3,9.1,878,9.79,30.23,334311831,520,S/E Final,sale,2018-07-01,Whelan,H
219,1.0,loaded,5.0,32.0,8.3,311,9.55,29.72,335811298,520,Mixed 4/5,sale,2018-07-01,Absalom,J
220,2.0,zipping bomber,2.0,40.7,3.3,444,9.62,29.73,335811298,520,Mixed 4/5,sale,2018-07-01,Jones,C
221,3.0,riviera cruz,8.0,27.6,6.6,222,9.51,29.77,335811298,520,Mixed 4/5,sale,2018-07-01,Johannsen,C
222,4.0,reality hawk,6.0,34.7,3.7,655,9.63,29.84,335811298,520,Mixed 4/5,sale,2018-07-01,Mitchell,G
223,5.0,dewana express,7.0,34.7,11.2,766,9.7,29.91,335811298,520,Mixed 4/5,sale,2018-07-01,Dewan,B
224,6.0,our delta rose,4.0,27.3,6.6,877,9.84,30.0,335811298,520,Mixed 4/5,sale,2018-07-01,Chignell,S
225,7.0,adonis rose,3.0,36.6,16.2,133,9.44,30.01,335811298,520,Mixed 4/5,sale,2018-07-01,Chignell,J
226,8.0,where's lachie,1.0,34.5,33.5,588,9.62,30.15,335811298,520,Mixed 4/5,sale,2018-07-01,Ferguson,A
227,1.0,dr. mino,1.0,28.1,2.5,111,5.27,25.03,334325362,440,Grade 5 Final,sale,2018-07-01,McMahon,J
228,2.0,rose rose,7.0,30.8,6.9,432,5.35,25.09,334325362,440,Grade 5 Final,sale,2018-07-01,Chignell,J
229,3.0,beau gem,3.0,32.2,3.7,344,5.35,25.16,334325362,440,Grade 5 Final,sale,2018-07-01,Connor,J
230,4.0,dr. oliver,6.0,35.3,28.4,765,5.62,25.31,334325362,440,Grade 5 Final,sale,2018-07-01,McMahon,J
231,5.0,lonnie knight,4.0,35.3,18.2,656,5.58,25.37,334325362,440,Grade 5 Final,sale,2018-07-01,Thomson,P
232,6.0,gaviria,5.0,31.2,5.9,223,5.28,25.4,334325362,440,Grade 5 Final,sale,2018-07-01,Mitchell,G
233,7.0,guns ablazing,2.0,30.6,13.4,577,5.37,25.55,334325362,440,Grade 5 Final,sale,2018-07-01,Hare,B
234,1.0,audacious poppy,8.0,26.1,4.7,111,5.21,24.88,335811295,440,Mixed 4/5,sale,2018-07-01,Holland,K
235,2.0,notorious mac,2.0,30.3,2.1,532,5.34,25.05,335811295,440,Mixed 4/5,sale,2018-07-01,Douch,D
236,3.0,perrie lulu,4.0,30.1,17.7,344,5.3,25.32,335811295,440,Mixed 4/5,sale,2018-07-01,Johannsen,C
237,4.0,josie rumble,1.0,26.8,5.2,223,5.28,25.36,335811295,440,Mixed 4/5,sale,2018-07-01,Agius,D
238,5.0,flash frankie,6.0,33.3,9.4,876,5.63,25.46,335811295,440,Mixed 4/5,sale,2018-07-01,Despard,D
239,6.0,monster machine,3.0,31.4,20.6,667,5.41,25.53,335811295,440,Mixed 4/5,sale,2018-07-01,Spoljaric,S
240,7.0,cindeen jates,7.0,27.2,14.8,455,5.3,25.54,335811295,440,Mixed 4/5,sale,2018-07-01,Galea,P
241,8.0,kiss me marday,5.0,30.2,29.5,788,5.42,25.7,335811295,440,Mixed 4/5,sale,2018-07-01,Harris,L
242,1.0,trey smidge,4.0,26.1,2.6,111,9.56,29.97,335811299,520,Grade 5,sale,2018-07-01,Johannsen,C
243,2.0,two dollar pots,8.0,32.0,10.1,433,9.78,30.07,335811299,520,Grade 5,sale,2018-07-01,Hughes,L
244,3.0,flywheel alfie,6.0,35.5,2.7,544,9.81,30.22,335811299,520,Grade 5,sale,2018-07-01,Bye,S
245,4.0,wild hunny,3.0,27.5,16.0,777,10.09,30.42,335811299,520,Grade 5,sale,2018-07-01,Leviston,K
246,5.0,emilia mel,2.0,24.6,12.2,655,9.88,30.43,335811299,520,Grade 5,sale,2018-07-01,Forte,M
247,6.0,our echo rose,7.0,32.9,10.0,222,9.63,30.44,335811299,520,Grade 5,sale,2018-07-01,Chignell,J
248,7.0,wadelock venus,1.0,25.0,11.5,366,9.77,30.48,335811299,520,Grade 5,sale,2018-07-01,Clohesy,M
249,1.0,point seven,4.0,31.7,4.9,1,7.04,19.05,334309949,331,Maiden Heat,albion park,2018-07-01,Nicholls,W
250,2.0,nanny who,1.0,26.9,3.7,2,7.08,19.21,334309949,331,Maiden Heat,albion park,2018-07-01,Elson,W
251,3.0,rain alert,2.0,25.1,5.3,4,7.28,19.42,334309949,331,Maiden Heat,albion park,2018-07-01,Hazelgrove,R
252,4.0,sox the fox,3.0,23.6,10.9,3,7.26,19.5,334309949,331,Maiden Heat,albion park,2018-07-01,Hoyland,A
253,5.0,quaker state,5.0,31.5,8.5,6,7.31,19.67,334309949,331,Maiden Heat,albion park,2018-07-01,Hoggan,K
254,6.0,shady rickshaw,6.0,34.9,11.2,5,7.28,19.69,334309949,331,Maiden Heat,albion park,2018-07-01,Dargusch,C
255,7.0,vera charm,8.0,24.9,16.8,8,7.49,20.1,334309949,331,Maiden Heat,albion park,2018-07-01,Hagicostas,G
256,8.0,chasing clowns,7.0,32.5,6.0,7,7.34,20.5,334309949,331,Maiden Heat,albion park,2018-07-01,Hunt,S
257,1.0,mustang tully,8.0,25.4,2.8,1,6.96,19.02,334309950,331,Maiden Heat,albion park,2018-07-01,Fitzgerald,D
258,2.0,moscow mule,3.0,29.8,32.8,4,7.35,19.49,334309950,331,Maiden Heat,albion park,2018-07-01,Buckland,S
259,3.0,honcho leader,6.0,28.5,5.5,6,7.44,19.57,334309950,331,Maiden Heat,albion park,2018-07-01,Nicholls,W
260,4.0,barb's kuga,4.0,27.3,31.4,3,7.29,19.71,334309950,331,Maiden Heat,albion park,2018-07-01,Cassidy,C
261,5.0,girl on show,5.0,26.2,4.9,5,7.4,19.73,334309950,331,Maiden Heat,albion park,2018-07-01,Graham,P
262,6.0,trinity belle,1.0,24.6,6.0,2,7.25,20.05,334309950,331,Maiden Heat,albion park,2018-07-01,Thompson,S
263,7.0,glass onion,2.0,31.1,5.4,8,7.62,20.14,334309950,331,Maiden Heat,albion park,2018-07-01,Hunt,S
264,8.0,rebel's force,7.0,28.2,30.3,7,7.56,20.17,334309950,331,Maiden Heat,albion park,2018-07-01,Bock,A
265,1.0,magic code,3.0,32.8,2.8,1,7.08,18.92,334309951,331,Maiden Heat,albion park,2018-07-01,Hannon,D
266,2.0,tejay's magic,8.0,26.3,4.9,2,7.22,19.21,334309951,331,Maiden Heat,albion park,2018-07-01,Elson,T
267,3.0,copy workshop,1.0,29.1,3.9,3,7.25,19.37,334309951,331,Maiden Heat,albion park,2018-07-01,Nicholls,W
268,4.0,stellar star,4.0,26.1,37.4,5,7.39,19.57,334309951,331,Maiden Heat,albion park,2018-07-01,Carleton,P
269,5.0,annie said,5.0,25.0,8.1,4,7.37,19.58,334309951,331,Maiden Heat,albion park,2018-07-01,Elson,W
270,6.0,indian lake,7.0,31.6,10.6,6,7.44,19.91,334309951,331,Maiden Heat,albion park,2018-07-01,Hunt,S
271,7.0,restless texada,2.0,33.8,15.9,8,7.66,20.05,334309951,331,Maiden Heat,albion park,2018-07-01,Dargusch,C
272,8.0,gemini five,6.0,25.0,15.5,7,7.58,20.5,334309951,331,Maiden Heat,albion park,2018-07-01,Kleinhans,E
273,1.0,mr. apollo,2.0,32.5,4.6,1,7.16,19.43,334309952,331,Novice Non Penalty,albion park,2018-07-01,Attard,R
274,2.0,snowball shirl,8.0,27.2,5.0,3,7.19,19.44,334309952,331,Novice Non Penalty,albion park,2018-07-01,Attard,R
275,3.0,merlin's maid,5.0,23.4,5.1,5,7.26,19.49,334309952,331,Novice Non Penalty,albion park,2018-07-01,Meteyard,L
276,4.0,shesa dratta,4.0,28.0,31.8,6,7.3,19.55,334309952,331,Novice Non Penalty,albion park,2018-07-01,Ogden,J
277,5.0,mr. craig us,3.0,31.8,8.2,4,7.25,19.68,334309952,331,Novice Non Penalty,albion park,2018-07-01,Ryan,C
278,6.0,mr. see us,6.0,32.6,41.2,8,7.47,19.83,334309952,331,Novice Non Penalty,albion park,2018-07-01,Ryan,C
279,7.0,honey's princess,1.0,26.3,3.8,2,7.19,19.99,334309952,331,Novice Non Penalty,albion park,2018-07-01,Graham,P
280,8.0,frosty sky,7.0,25.8,7.2,7,7.44,20.08,334309952,331,Novice Non Penalty,albion park,2018-07-01,Ollerton,K
281,1.0,angel show,3.0,31.9,4.2,3,7.3,19.33,334309953,331,Masters Grade 5,albion park,2018-07-01,Graham,P
282,2.0,blackjack betty,2.0,26.2,2.7,7,7.38,19.35,334309953,331,Masters Grade 5,albion park,2018-07-01,Rice,T
283,3.0,peroni beach,4.0,24.4,22.3,1,7.19,19.41,334309953,331,Masters Grade 5,albion park,2018-07-01,Turley,D
284,4.0,master dean,5.0,32.3,17.2,2,7.24,19.49,334309953,331,Masters Grade 5,albion park,2018-07-01,Bock,A
285,5.0,are jay dee,1.0,28.3,11.9,4,7.31,19.57,334309953,331,Masters Grade 5,albion park,2018-07-01,Druery,C
286,6.0,lady glen,6.0,27.2,8.4,5,7.35,19.77,334309953,331,Masters Grade 5,albion park,2018-07-01,Wilson,T
287,7.0,fearless dancer,7.0,30.4,11.5,8,7.41,19.82,334309953,331,Masters Grade 5,albion park,2018-07-01,Eddie,R
288,8.0,zabdon lambo,8.0,32.8,5.3,6,7.35,19.86,334309953,331,Masters Grade 5,albion park,2018-07-01,Gilroy,D
289,1.0,wazza who,5.0,29.5,5.1,1,10.52,22.91,334309954,395,Grade 5,albion park,2018-07-01,Elson,W
290,2.0,arborstone,1.0,31.8,7.3,2,10.55,23.15,334309954,395,Grade 5,albion park,2018-07-01,Jones,T
291,3.0,dance with wolf,2.0,31.7,2.2,3,10.62,23.3,334309954,395,Grade 5,albion park,2018-07-01,Moore,D
292,4.0,agro's thunder,7.0,30.9,16.4,6,10.92,23.32,334309954,395,Grade 5,albion park,2018-07-01,Andrews,W
293,5.0,blackpearl girl,6.0,25.1,30.3,4,10.76,23.47,334309954,395,Grade 5,albion park,2018-07-01,Morgan,L
294,6.0,ironbar ricky,8.0,27.1,3.6,7,11.0,23.47,334309954,395,Grade 5,albion park,2018-07-01,Ogden,R
295,7.0,nedgo princess,4.0,26.0,47.7,8,11.01,23.54,334309954,395,Grade 5,albion park,2018-07-01,Ogden,J
296,8.0,la bella mimi,3.0,28.9,78.5,5,10.9,23.57,334309954,395,Grade 5,albion park,2018-07-01,Ogden,N
297,1.0,smashniak batman,1.0,25.0,2.8,1,10.55,22.96,334309955,395,Mixed 3/4,albion park,2018-07-01,Kadniak,C
298,2.0,mako mac,5.0,26.9,1.9,2,10.65,22.97,334309955,395,Mixed 3/4,albion park,2018-07-01,McGrath,D
299,3.0,star ring,6.0,32.8,20.7,5,10.81,23.03,334309955,395,Mixed 3/4,albion park,2018-07-01,Friend,G
300,4.0,ramblin' rose,8.0,25.2,11.7,3,10.73,23.11,334309955,395,Mixed 3/4,albion park,2018-07-01,Gladman,D
301,5.0,cookie no cream,2.0,31.5,15.4,4,10.8,23.11,334309955,395,Mixed 3/4,albion park,2018-07-01,Quarman,J
302,6.0,pink impact,4.0,30.7,21.2,6,10.89,23.17,334309955,395,Mixed 3/4,albion park,2018-07-01,Gallaway,J
303,7.0,plum jam,7.0,35.0,12.8,7,10.91,23.31,334309955,395,Mixed 3/4,albion park,2018-07-01,Snow,K
304,1.0,cosmo bill,3.0,31.9,2.7,2,10.68,22.86,334309956,395,Best 8,albion park,2018-07-01,Elson,W
305,2.0,black paws,2.0,28.6,10.7,1,10.55,22.87,334309956,395,Best 8,albion park,2018-07-01,Hall,L
306,3.0,el nunu,8.0,25.4,8.6,4,10.73,23.01,334309956,395,Best 8,albion park,2018-07-01,McGrath,D
307,4.0,barra trip,1.0,32.9,2.3,6,10.87,23.23,334309956,395,Best 8,albion park,2018-07-01,Ogden,R
308,5.0,buddy tokaam,6.0,28.6,11.2,7,10.9,23.31,334309956,395,Best 8,albion park,2018-07-01,Hazelgrove,B
309,6.0,lucky call,5.0,32.3,21.9,5,10.85,23.36,334309956,395,Best 8,albion park,2018-07-01,Friend,G
310,7.0,evie's angel,7.0,26.6,24.9,3,10.71,23.43,334309956,395,Best 8,albion park,2018-07-01,Murdoch,N
311,1.0,magic plank,3.0,28.9,7.9,2,7.13,19.0,334309957,331,Mixed 3/4,albion park,2018-07-01,Meteyard,L
312,2.0,black dratta,2.0,32.8,7.4,1,7.13,19.2,334309957,331,Mixed 3/4,albion park,2018-07-01,Ogden,J
313,3.0,cabello mucho,4.0,30.4,49.8,6,7.29,19.36,334309957,331,Mixed 3/4,albion park,2018-07-01,Jones,T
314,4.0,elly bye bye,7.0,27.6,8.5,8,7.41,19.43,334309957,331,Mixed 3/4,albion park,2018-07-01,Druery,C
315,5.0,he's rowdy,6.0,31.3,12.7,5,7.25,19.5,334309957,331,Mixed 3/4,albion park,2018-07-01,Rice,T
316,6.0,i'm a lady,5.0,29.3,6.2,4,7.21,19.56,334309957,331,Mixed 3/4,albion park,2018-07-01,Brennan,G
317,7.0,fear nancy,8.0,24.9,23.5,7,7.3,19.72,334309957,331,Mixed 3/4,albion park,2018-07-01,King,J
318,8.0,mochachini man,1.0,29.9,2.0,3,7.2,20.01,334309957,331,Mixed 3/4,albion park,2018-07-01,Fitzgerald,D
319,1.0,pink collision,4.0,26.8,4.1,1,7.16,19.19,334309958,331,Grade 4,albion park,2018-07-01,Gallaway,J
320,2.0,illawong cowgirl,1.0,27.5,3.0,2,7.2,19.25,334309958,331,Grade 4,albion park,2018-07-01,Hannon,D
321,3.0,she's my lady,7.0,29.7,8.8,3,7.25,19.5,334309958,331,Grade 4,albion park,2018-07-01,Bloomfield,J
322,4.0,western honey,3.0,27.5,15.0,6,7.52,19.53,334309958,331,Grade 4,albion park,2018-07-01,Snow,K
323,5.0,classy churchie,6.0,33.6,9.4,7,7.59,19.56,334309958,331,Grade 4,albion park,2018-07-01,Murdoch,N
324,6.0,pocky's princess,2.0,27.6,3.7,5,7.41,19.6,334309958,331,Grade 4,albion park,2018-07-01,Hazelgrove,B
325,7.0,ullo bells,8.0,26.7,17.6,4,7.32,19.69,334309958,331,Grade 4,albion park,2018-07-01,Boan,K
326,1.0,white ox,6.0,30.9,4.0,1,7.19,19.18,334309959,331,Grade 5,albion park,2018-07-01,Hannon,D
327,2.0,harry's legend,3.0,33.0,4.3,2,7.23,19.24,334309959,331,Grade 5,albion park,2018-07-01,Meteyard,L
328,3.0,pink axle,2.0,27.4,5.4,3,7.31,19.31,334309959,331,Grade 5,albion park,2018-07-01,King,J
329,4.0,jean girard,1.0,33.2,6.0,6,7.4,19.52,334309959,331,Grade 5,albion park,2018-07-01,Turley,D
330,5.0,smashniak double,4.0,26.8,8.5,4,7.36,19.68,334309959,331,Grade 5,albion park,2018-07-01,Kadniak,G
331,6.0,regal len,8.0,34.5,16.6,5,7.39,19.71,334309959,331,Grade 5,albion park,2018-07-01,Boan,K
332,7.0,kyarna,5.0,26.2,10.9,8,7.55,19.77,334309959,331,Grade 5,albion park,2018-07-01,Houston,C
333,8.0,shiloh ranch,7.0,31.0,12.2,7,7.43,19.87,334309959,331,Grade 5,albion park,2018-07-01,Moore,D
334,1.0,di canio,8.0,32.2,5.8,3,7.28,19.41,334309960,331,GRADE 5  PATHWAY NON-PENALTY,albion park,2018-07-01,Boan,K
335,2.0,sage of omaha,1.0,32.3,2.0,2,7.26,19.43,334309960,331,GRADE 5  PATHWAY NON-PENALTY,albion park,2018-07-01,Williams,L
336,3.0,spice bucket,7.0,26.7,9.5,5,7.38,19.49,334309960,331,GRADE 5  PATHWAY NON-PENALTY,albion park,2018-07-01,Goodwin,C
337,4.0,vinaka oscar,5.0,32.1,8.2,4,7.3,19.55,334309960,331,GRADE 5  PATHWAY NON-PENALTY,albion park,2018-07-01,Hoggan,K
338,5.0,fear betty,6.0,24.3,21.7,1,7.22,19.63,334309960,331,GRADE 5  PATHWAY NON-PENALTY,albion park,2018-07-01,Turley,D
339,6.0,hubcap willy,3.0,31.8,5.1,6,7.4,19.72,334309960,331,GRADE 5  PATHWAY NON-PENALTY,albion park,2018-07-01,Chalmers,G
340,7.0,collect four,4.0,25.4,30.3,7,7.66,19.95,334309960,331,GRADE 5  PATHWAY NON-PENALTY,albion park,2018-07-01,Rice,T
341,8.0,hay you fella,2.0,33.8,49.9,8,7.72,20.23,334309960,331,GRADE 5  PATHWAY NON-PENALTY,albion park,2018-07-01,Wall,R
342,1.0,mount duke,6.0,33.2,15.0,,,30.51,334311904,512,Maiden,mount gambier,2018-07-01,Perry,N
343,2.0,teacup toni,5.0,28.2,3.5,,,30.64,334311904,512,Maiden,mount gambier,2018-07-01,Weis,B
344,3.0,bourne bill,2.0,30.5,4.6,,,30.66,334311904,512,Maiden,mount gambier,2018-07-01,Peckham,D
345,4.0,go saints,8.0,27.3,10.0,,,30.76,334311904,512,Maiden,mount gambier,2018-07-01,Wilson,W
346,5.0,little lina,1.0,27.4,12.0,,,30.92,334311904,512,Maiden,mount gambier,2018-07-01,Fennell,D
347,6.0,lika missile,4.0,34.5,2.7,,,31.19,334311904,512,Maiden,mount gambier,2018-07-01,Price,T
348,7.0,emerley tru blu,7.0,29.3,13.0,,,31.25,334311904,512,Maiden,mount gambier,2018-07-01,O'Neill,J
349,1.0,bourne blackjack,5.0,33.0,5.0,,,23.35,334311905,400,Grade 6,mount gambier,2018-07-01,Peckham,D
350,2.0,rampaging rick,4.0,32.6,5.5,,,23.45,334311905,400,Grade 6,mount gambier,2018-07-01,Wombwell,R
351,3.0,cool number,1.0,30.5,1.75,,,23.92,334311905,400,Grade 6,mount gambier,2018-07-01,Keane,P
352,4.0,mr. agro,7.0,32.7,51.0,,,23.99,334311905,400,Grade 6,mount gambier,2018-07-01,Ashton,K
353,5.0,quarter to,8.0,29.2,26.0,,,24.25,334311905,400,Grade 6,mount gambier,2018-07-01,Sheehan,N
354,6.0,smart marty,2.0,33.2,5.5,,,24.39,334311905,400,Grade 6,mount gambier,2018-07-01,Price,T
355,1.0,ramified,3.0,34.2,9.5,,,23.15,334311906,400,Mixed 2/3/4,mount gambier,2018-07-01,Fennell,D
356,2.0,dimora bekim,6.0,32.1,19.0,,,23.47,334311906,400,Mixed 2/3/4,mount gambier,2018-07-01,Ashton,K
357,3.0,hail a cab,4.0,31.1,8.0,,,23.53,334311906,400,Mixed 2/3/4,mount gambier,2018-07-01,Boers,B
358,4.0,banjo queen,1.0,29.6,2.15,,,23.86,334311906,400,Mixed 2/3/4,mount gambier,2018-07-01,Price,T
359,5.0,spirited bingle,2.0,27.1,2.5,,,25.28,334311906,400,Mixed 2/3/4,mount gambier,2018-07-01,Halliday,R
360,1.0,like a rocket,4.0,32.4,2.3,,,30.33,334311907,512,Grade 6,mount gambier,2018-07-01,Weis,B
361,2.0,blonde barbados,6.0,27.3,21.0,,,30.35,334311907,512,Grade 6,mount gambier,2018-07-01,Abbott,C
362,3.0,lilly an' page,1.0,27.1,2.6,,,30.63,334311907,512,Grade 6,mount gambier,2018-07-01,O'Neill,J
363,4.0,gotta wobble up,7.0,27.6,21.0,,,30.75,334311907,512,Grade 6,mount gambier,2018-07-01,Blacksell,S
364,5.0,bungaloo thor,5.0,29.9,21.0,,,30.9,334311907,512,Grade 6,mount gambier,2018-07-01,Little,J
365,6.0,ballet creek,2.0,33.1,10.0,,,30.92,334311907,512,Grade 6,mount gambier,2018-07-01,Crawley,P
366,7.0,mount ghost,8.0,32.0,12.0,,,31.06,334311907,512,Grade 6,mount gambier,2018-07-01,Perry,N
367,8.0,rugged,3.0,34.3,19.0,,,31.21,334311907,512,Grade 6,mount gambier,2018-07-01,Abbott,C
368,1.0,good yarn,8.0,28.2,14.0,,,35.64,334311908,600,Mixed 4/5,mount gambier,2018-07-01,Burow,J
369,2.0,kolora posie,4.0,28.4,5.0,,,35.71,334311908,600,Mixed 4/5,mount gambier,2018-07-01,Miller,C
370,3.0,goldie's run,1.0,31.6,5.0,,,35.85,334311908,600,Mixed 4/5,mount gambier,2018-07-01,Fennell,D
371,4.0,blanko,7.0,29.1,4.8,,,36.02,334311908,600,Mixed 4/5,mount gambier,2018-07-01,Price,T
372,5.0,frac geek,5.0,27.8,4.0,,,36.09,334311908,600,Mixed 4/5,mount gambier,2018-07-01,Guy,J
373,6.0,swift limes,2.0,33.4,3.8,,,36.27,334311908,600,Mixed 4/5,mount gambier,2018-07-01,Price,T
374,7.0,jen shen,3.0,28.7,34.0,,,36.44,334311908,600,Mixed 4/5,mount gambier,2018-07-01,Harding,A
375,1.0,shaniqua,3.0,29.2,9.0,,,30.37,334311909,512,Grade 5,mount gambier,2018-07-01,Abbott,C
376,2.0,chatty garry,1.0,32.1,3.4,,,30.39,334311909,512,Grade 5,mount gambier,2018-07-01,Ashton,K
377,3.0,redda,8.0,33.4,3.5,,,30.5,334311909,512,Grade 5,mount gambier,2018-07-01,Halliday,R
378,4.0,rusty sprocket,6.0,29.0,21.0,,,30.5,334311909,512,Grade 5,mount gambier,2018-07-01,Blacksell,S
379,5.0,cosmic creek,2.0,33.4,11.0,,,30.71,334311909,512,Grade 5,mount gambier,2018-07-01,Crawley,P
380,6.0,ginny woolf,5.0,25.4,4.8,,,30.84,334311909,512,Grade 5,mount gambier,2018-07-01,Guy,J
381,7.0,dimora flash,4.0,28.0,6.0,,,30.89,334311909,512,Grade 5,mount gambier,2018-07-01,Price,T
382,1.0,rockoon,8.0,35.5,2.0,,,29.28,334311910,512,Open,mount gambier,2018-07-01,Price,T
383,2.0,cryer's plugger,1.0,32.1,7.0,,,29.95,334311910,512,Open,mount gambier,2018-07-01,Cryer,T
384,3.0,solitary lad,4.0,33.5,5.0,,,30.06,334311910,512,Open,mount gambier,2018-07-01,Clayfield,R
385,4.0,shep,6.0,32.7,23.0,,,30.3,334311910,512,Open,mount gambier,2018-07-01,Vaughan,M
386,5.0,bomber creek,7.0,34.2,11.0,,,30.32,334311910,512,Open,mount gambier,2018-07-01,Crawley,P
387,6.0,chilly kiss,3.0,26.2,23.0,,,30.56,334311910,512,Open,mount gambier,2018-07-01,Miller,C
388,7.0,blitz and bolt,2.0,32.9,5.5,,,30.65,334311910,512,Open,mount gambier,2018-07-01,Peckham,D
389,1.0,speedy scar,4.0,33.3,9.5,,,30.15,334311911,512,Mixed 4/5,mount gambier,2018-07-01,Keane,P
390,2.0,eily west,1.0,27.6,2.8,,,30.29,334311911,512,Mixed 4/5,mount gambier,2018-07-01,Vaughan,M
391,3.0,dark vader,7.0,31.1,3.9,,,30.34,334311911,512,Mixed 4/5,mount gambier,2018-07-01,Abbott,C
392,4.0,odd boots,8.0,31.5,4.2,,,30.34,334311911,512,Mixed 4/5,mount gambier,2018-07-01,Halliday,R
393,5.0,kryptonian,6.0,30.2,9.5,,,30.48,334311911,512,Mixed 4/5,mount gambier,2018-07-01,Guy,J
394,6.0,banjo lass,5.0,29.7,15.0,,,30.52,334311911,512,Mixed 4/5,mount gambier,2018-07-01,Price,T
395,7.0,emily as,2.0,29.1,23.0,,,30.59,334311911,512,Mixed 4/5,mount gambier,2018-07-01,Abbott,C
396,8.0,cullquin nikki,3.0,27.4,41.0,,,30.81,334311911,512,Mixed 4/5,mount gambier,2018-07-01,Ashton,K
397,1.0,boy george,5.0,33.1,15.0,,,23.14,334311912,400,Grade 5 Heat,mount gambier,2018-07-01,Peckham,D
398,2.0,cryer's harper,3.0,27.9,6.0,,,23.3,334311912,400,Grade 5 Heat,mount gambier,2018-07-01,Cryer,T
399,3.0,bank rogue,2.0,36.0,4.4,,,23.38,334311912,400,Grade 5 Heat,mount gambier,2018-07-01,Ashton,K
400,4.0,george regis,4.0,34.0,3.5,,,23.39,334311912,400,Grade 5 Heat,mount gambier,2018-07-01,Perry,N
401,5.0,bushman's mate,7.0,34.6,23.0,,,23.45,334311912,400,Grade 5 Heat,mount gambier,2018-07-01,Crawley,P
402,6.0,summer sprite,6.0,27.9,8.5,,,23.62,334311912,400,Grade 5 Heat,mount gambier,2018-07-01,Price,T
403,7.0,cindy la moment,8.0,27.4,26.0,,,23.63,334311912,400,Grade 5 Heat,mount gambier,2018-07-01,Harding,A
404,8.0,banjo boss,1.0,31.4,3.8,,,23.73,334311912,400,Grade 5 Heat,mount gambier,2018-07-01,Wombwell,R
405,1.0,usain insane,2.0,32.4,4.8,,,23.17,334311913,400,Grade 5 Heat,mount gambier,2018-07-01,Peckham,D
406,2.0,whatta knocka,5.0,31.2,7.5,,,23.21,334311913,400,Grade 5 Heat,mount gambier,2018-07-01,Price,T
407,3.0,azumi ryder,7.0,28.3,4.0,,,23.27,334311913,400,Grade 5 Heat,mount gambier,2018-07-01,Bartholomew,L
408,4.0,teddy la moment,4.0,32.6,10.0,,,23.42,334311913,400,Grade 5 Heat,mount gambier,2018-07-01,Price,T
409,5.0,cryer's sid,3.0,30.5,26.0,,,23.51,334311913,400,Grade 5 Heat,mount gambier,2018-07-01,Cryer,T
410,6.0,brinza,1.0,33.0,4.2,,,23.56,334311913,400,Grade 5 Heat,mount gambier,2018-07-01,Halliday,R
411,7.0,mr perfect,8.0,35.3,15.0,,,23.71,334311913,400,Grade 5 Heat,mount gambier,2018-07-01,Ashton,K
412,8.0,my mandara,6.0,36.5,6.0,,,23.86,334311913,400,Grade 5 Heat,mount gambier,2018-07-01,Keane,P
413,1.0,oakvale striker,5.0,27.1,1.45,1111,9.98,22.35,336828813,388,Maiden,angle park,2018-07-01,Wilson,N
414,2.0,midnight patrol,4.0,31.0,5.5,2222,10.37,23.09,336828813,388,Maiden,angle park,2018-07-01,Hockley,D
415,3.0,dyna fizz,7.0,25.1,13.0,4443,10.57,23.42,336828813,388,Maiden,angle park,2018-07-01,Rasmussen,T
416,4.0,our arjedar,8.0,29.8,4.8,5554,10.6,23.45,336828813,388,Maiden,angle park,2018-07-01,Bewley,K
417,5.0,kanuka,1.0,26.9,31.0,3335,10.54,23.56,336828813,388,Maiden,angle park,2018-07-01,Barkla,R
418,1.0,indiana mcbain,5.0,29.8,2.4,3111,10.26,22.77,336828814,388,Special Event,angle park,2018-07-01,Kelly,R
